Frame,Sub Frame,Phone_RX,Phone_RY,Phone_RZ,Phone_TX,Phone_TY,Phone_TZ,Robot_RX,Robot_RY,Robot_RZ,Robot_TX,Robot_TY,Robot_TZ
12101,0,-125.887,7.25813,-126.227,-11.1689,1214.52,1169.59,108.37,-190.162,-115.678,63.351,1380.73,64.2242
12102,0,-125.916,7.31182,-126.315,-11.0261,1215.35,1169.56,108.347,-190.217,-115.509,63.8508,1381.83,64.311
12103,0,-125.932,7.46429,-126.328,-10.929,1216.15,1169.56,108.435,-190.299,-115.317,64.3476,1382.76,64.3583
12104,0,-126.066,7.48664,-126.307,-10.8332,1216.93,1169.5,108.199,-190.257,-115.611,64.727,1383.77,64.3887
12105,0,-126.125,7.64395,-126.338,-10.7235,1217.68,1169.48,108.121,-190.049,-115.889,65.1573,1384.72,64.3479
12106,0,-126.241,7.73198,-126.284,-10.6317,1218.52,1169.32,108.128,-189.976,-115.788,65.6585,1385.68,64.3652
12107,0,-126.152,7.86517,-126.414,-10.5956,1219.42,1169.36,108.209,-189.961,-115.794,66.1567,1386.73,64.3576
12108,0,-126.093,7.95934,-126.537,-10.5517,1220.27,1169.39,108.463,-189.955,-115.581,66.6994,1387.86,64.3948
12109,0,-126.107,7.99286,-126.516,-10.5298,1221.2,1169.32,108.223,-190.013,-115.69,67.2009,1388.97,64.4315
12110,0,-126.191,8.16229,-126.424,-10.5015,1222.15,1169.21,108.155,-190.051,-115.812,67.7384,1389.96,64.5209
12111,0,-126.278,8.2993,-126.395,-10.4901,1223.09,1169.08,108.033,-190.069,-115.995,68.1956,1390.93,64.5321
12112,0,-126.375,8.33903,-126.482,-10.5158,1223.97,1169.01,107.945,-189.978,-116.134,68.631,1391.94,64.4989
12113,0,-126.423,8.38073,-126.643,-10.5537,1224.92,1168.96,107.022,-190.205,-116.975,69.0244,1393.01,64.4145
12114,0,-126.511,8.29001,-126.753,-10.6386,1225.93,1168.8,107.859,-190.194,-116.153,69.5692,1394.11,64.4226
12115,0,-126.524,8.4785,-126.699,-10.6522,1226.93,1168.78,107.983,-190.255,-115.719,70.1012,1395.24,64.4674
12116,0,-126.581,8.7056,-126.729,-10.7431,1227.89,1168.73,108.003,-190.327,-115.469,70.5965,1396.42,64.4812
12117,0,-126.608,8.89721,-126.864,-10.8552,1228.79,1168.69,107.458,-190.381,-115.854,70.9528,1397.53,64.439
12118,0,-126.559,8.78088,-127.076,-10.95,1229.85,1168.71,107.929,-190.324,-115.448,71.4825,1398.52,64.473
12119,0,-126.653,8.88336,-127.134,-11.0748,1230.9,1168.69,107.769,-190.451,-115.849,71.9648,1399.44,64.4733
12120,0,-126.591,9.18395,-127.066,-11.1973,1231.95,1168.72,107.992,-190.371,-115.891,72.442,1400.46,64.4586
12121,0,-126.56,9.47904,-127.037,-11.427,1233.05,1168.77,108.152,-190.328,-115.571,72.9576,1401.52,64.4377
12122,0,-126.552,9.62366,-127.241,-11.6862,1234.15,1168.78,108.127,-190.12,-115.418,73.4687,1402.66,64.4678
12123,0,-126.753,9.49738,-127.388,-11.8361,1235.29,1168.6,108.012,-190.132,-115.433,73.969,1403.74,64.5054
12124,0,-126.712,9.62734,-127.495,-12.0398,1236.46,1168.52,108.201,-190.141,-115.204,74.452,1404.7,64.5395
12125,0,-126.682,9.92916,-127.465,-12.2531,1237.59,1168.41,108.277,-190.086,-115.419,74.8725,1405.71,64.4802
12126,0,-126.809,9.94197,-127.533,-12.4699,1238.8,1168.27,108.42,-190.003,-115.379,75.3563,1406.7,64.4586
12127,0,-126.938,9.74083,-127.7,-12.8183,1240.01,1168.06,108.558,-189.933,-115.353,75.8302,1407.72,64.437
12128,0,-127.007,9.89966,-127.606,-13.113,1241.29,1167.95,108.523,-189.841,-115.611,76.2703,1408.74,64.4717
12129,0,-126.983,10.1943,-127.485,-13.4461,1242.62,1167.86,108.484,-189.922,-115.654,76.7371,1409.75,64.5221
12130,0,-127.144,10.3734,-127.549,-13.6795,1243.86,1167.77,109.169,-189.876,-114.787,77.2122,1410.89,64.5368
12131,0,-127.17,10.2994,-127.717,-13.9323,1245.03,1167.65,108.843,-190.043,-114.959,77.7076,1412.04,64.5484
12132,0,-127.266,10.5897,-127.57,-14.1675,1246.22,1167.56,108.79,-190.071,-114.717,78.1517,1413.15,64.4442
12133,0,-127.427,10.7934,-127.353,-14.4944,1247.52,1167.4,108.434,-190.146,-115.319,78.5706,1414.21,64.4128
12134,0,-127.431,10.7939,-127.571,-14.952,1248.77,1167.49,108.549,-190.168,-115.176,79.0939,1415.13,64.367
12135,0,-127.334,10.9476,-127.836,-15.3947,1249.85,1167.6,108.646,-190.111,-115.188,79.6775,1416.04,64.3705
12136,0,-127.265,11.1373,-127.866,-15.7118,1251.1,1167.65,108.957,-190.114,-114.919,80.1993,1417.05,64.3429
12137,0,-127.297,11.282,-127.862,-15.9737,1252.3,1167.55,108.487,-190.221,-115.331,80.6903,1418.23,64.3012
12138,0,-127.447,11.1787,-128.007,-16.3146,1253.46,1167.46,108.795,-190.209,-114.611,81.2204,1419.45,64.3159
12139,0,-127.471,11.2465,-128.44,-16.6281,1254.45,1167.51,108.853,-190.282,-114.541,81.7207,1420.48,64.4054
12140,0,-127.516,11.4113,-128.611,-16.8919,1255.45,1167.58,108.766,-190.239,-114.717,82.162,1421.49,64.4106
12141,0,-127.397,11.7106,-128.684,-17.185,1256.59,1167.64,108.491,-190.331,-114.941,82.5984,1422.45,64.4004
12142,0,-127.294,11.8543,-128.768,-17.5425,1257.77,1167.63,108.439,-190.257,-114.925,83.0755,1423.53,64.3751
12143,0,-127.419,11.8914,-129.011,-17.935,1258.82,1167.48,108.762,-190.166,-114.85,83.5923,1424.57,64.3949
12144,0,-127.671,11.8461,-129.22,-18.2885,1259.71,1167.31,108.545,-190.294,-115.066,84.0717,1425.49,64.4115
12145,0,-127.834,11.9985,-129.353,-18.6066,1260.64,1167.25,108.444,-190.328,-115.255,84.4952,1426.49,64.4305
12146,0,-127.876,12.3822,-129.247,-18.9953,1261.73,1167.21,108.143,-190.33,-115.397,84.8985,1427.58,64.3952
12147,0,-127.786,12.7121,-129.217,-19.4446,1262.86,1167.19,108.411,-190.3,-114.964,85.3339,1428.61,64.3319
12148,0,-127.825,12.6711,-129.384,-19.9555,1263.96,1167.22,108.396,-190.464,-114.696,85.8338,1429.56,64.3446
12149,0,-128.064,12.6451,-129.581,-20.3708,1264.93,1167.08,108.416,-190.472,-114.825,86.2884,1430.52,64.374
12150,0,-128.115,13.0439,-129.559,-20.848,1266.04,1166.94,108.553,-190.482,-114.91,86.7572,1431.47,64.3979
12151,0,-128.206,13.2127,-129.56,-21.3633,1267.05,1166.66,108.713,-190.487,-114.809,87.221,1432.47,64.3376
12152,0,-128.219,13.2353,-129.708,-21.9533,1268.27,1166.59,108.638,-190.432,-114.851,87.7412,1433.56,64.3465
12153,0,-128.121,13.4475,-129.926,-22.5962,1269.37,1166.64,108.629,-190.418,-114.754,88.1999,1434.61,64.2755
12154,0,-128.18,13.5177,-130.081,-23.2182,1270.52,1166.5,108.353,-190.386,-115.072,88.6782,1435.67,64.3166
12155,0,-128.249,13.7254,-130.081,-23.7885,1271.65,1166.27,108.118,-190.324,-115.426,89.1961,1436.61,64.3728
12156,0,-128.249,13.6637,-130.256,-24.5824,1272.89,1166.13,108.46,-190.283,-115.27,89.7328,1437.53,64.3257
12157,0,-128.248,13.8844,-130.436,-25.3738,1273.94,1166.17,108.473,-190.214,-115.251,90.2339,1438.54,64.2446
12158,0,-128.294,14.1241,-130.324,-26.2252,1275.12,1166.07,107.87,-190.051,-115.922,90.7512,1439.61,64.2897
12159,0,-128.383,14.1668,-130.298,-26.9177,1276.3,1165.82,107.951,-189.998,-115.857,91.2487,1440.67,64.2246
12160,0,-128.466,14.1946,-130.345,-27.7993,1277.57,1165.79,108.267,-189.948,-115.481,91.7127,1441.67,64.2652
12161,0,-128.434,14.2264,-130.564,-28.6923,1278.7,1165.96,108.426,-189.934,-115.43,92.1502,1442.71,64.197
12162,0,-128.526,14.1793,-130.587,-29.6371,1279.83,1165.92,108.172,-189.992,-115.865,92.5491,1443.74,64.1854
12163,0,-128.703,14.5093,-130.208,-30.5069,1281.08,1165.7,108.079,-189.983,-116.078,92.9437,1444.71,64.2093
12164,0,-128.539,14.8412,-130.397,-31.5556,1282.25,1165.88,108.337,-189.877,-115.908,93.3843,1445.66,64.2298
12165,0,-128.482,14.7818,-130.592,-32.5054,1283.29,1165.99,108.377,-189.996,-115.845,93.8061,1446.54,64.2946
12166,0,-128.651,14.6718,-130.76,-33.4315,1284.31,1165.93,108.448,-190.171,-115.668,94.2334,1447.54,64.2913
12167,0,-128.688,14.6689,-130.638,-34.4794,1285.66,1165.77,107.3,-190.468,-116.712,94.5949,1448.67,64.2273
12168,0,-128.627,14.9847,-130.552,-35.3957,1286.84,1165.84,107.964,-190.423,-115.878,95.1158,1449.77,64.2307
12169,0,-128.723,14.9996,-130.832,-36.2395,1287.76,1165.79,107.784,-190.506,-115.664,95.6043,1450.79,64.286
12170,0,-128.837,14.9887,-131.073,-37.0975,1288.63,1165.75,107.702,-190.534,-115.835,96.0838,1451.77,64.3395
12171,0,-128.678,15.2719,-131.001,-38.1948,1289.77,1165.73,107.694,-190.573,-115.88,96.5623,1452.68,64.3048
12172,0,-128.509,15.2848,-131.043,-39.2161,1290.85,1165.6,106.952,-190.688,-116.736,96.9842,1453.62,64.1654
12173,0,-128.9,15.3728,-131.075,-39.997,1291.79,1165.28,107.832,-190.475,-116.026,97.5101,1454.71,64.0773
12174,0,-128.734,15.2936,-131.453,-40.8748,1292.79,1165.28,108.065,-190.444,-115.683,98.0066,1455.82,64.1153
12175,0,-128.696,15.5791,-131.469,-41.8342,1293.83,1165.05,108.006,-190.545,-115.554,98.5744,1456.92,64.2416
12176,0,-128.618,15.6935,-131.182,-42.7975,1295.02,1164.71,108.317,-190.387,-115.225,99.0359,1458.05,64.2067
12177,0,-128.8,15.653,-131.321,-43.6791,1295.8,1164.29,108.469,-190.266,-115.274,99.4366,1458.98,64.0974
12178,0,-128.978,15.6326,-131.615,-44.5214,1296.48,1163.87,108.375,-190.175,-115.607,99.8863,1459.91,64.0736
12179,0,-129.038,15.8715,-131.454,-45.4805,1297.53,1163.3,108.318,-190.155,-115.853,100.367,1460.9,64.1309
12180,0,-128.897,16.1244,-131.146,-46.4745,1298.64,1162.94,108.384,-190.164,-115.75,100.902,1462,64.1638
12181,0,-128.991,15.8346,-131.461,-47.3848,1299.46,1162.59,108.486,-190.103,-115.514,101.376,1463,64.1716
12182,0,-129.4,15.8821,-131.537,-48.1827,1300.04,1161.89,108.506,-190.121,-115.478,101.801,1463.99,64.1483
12183,0,-129.366,15.928,-131.447,-49.2673,1300.94,1161.21,108.327,-190.198,-115.555,102.122,1464.98,64.0857
12184,0,-129.546,16.173,-131.271,-50.0234,1301.7,1160.71,108.448,-190.247,-115.649,102.55,1466.01,64.1365
12185,0,-129.566,16.1494,-131.38,-50.9395,1302.47,1160.55,108.464,-190.264,-115.483,103.011,1467.02,64.2568
12186,0,-129.657,16.027,-131.599,-51.9305,1303.2,1160.17,108.449,-190.422,-115.208,103.612,1467.94,64.4504
12187,0,-129.828,16.1821,-131.371,-52.8574,1303.99,1159.55,108.569,-190.448,-115.313,103.994,1468.88,64.3685
12188,0,-129.891,16.2575,-131.381,-53.6591,1304.68,1159.08,107.974,-190.595,-115.878,104.412,1469.89,64.3083
12189,0,-129.833,16.502,-131.51,-54.511,1305.25,1158.84,108.076,-190.567,-115.622,104.801,1470.87,64.2675
12190,0,-129.932,16.4134,-131.669,-55.4123,1305.84,1158.57,108.559,-190.55,-114.936,105.307,1471.9,64.3852
12191,0,-129.96,16.382,-131.775,-56.3202,1306.51,1158.34,108.302,-190.802,-114.959,105.828,1472.91,64.4586
12192,0,-130.064,16.468,-131.738,-57.2064,1307.24,1157.89,107.993,-190.954,-115.128,106.322,1473.99,64.4528
12193,0,-130.187,16.4939,-131.763,-57.9775,1307.77,1157.47,107.981,-190.96,-115.336,106.741,1474.97,64.3501
12194,0,-130.133,16.6543,-131.744,-58.8162,1308.34,1157.18,108.424,-190.88,-114.836,107.2,1475.92,64.2924
12195,0,-130.173,16.6173,-131.855,-59.6452,1308.91,1157.01,108.726,-190.814,-114.565,107.711,1476.89,64.284
12196,0,-130.167,16.4973,-132.082,-60.5158,1309.56,1156.84,108.374,-190.752,-115.09,108.221,1477.94,64.3626
12197,0,-130.201,16.3153,-132.503,-61.4068,1310.04,1156.73,108.176,-190.762,-115.284,108.706,1479.07,64.4057
12198,0,-130.257,16.3674,-132.485,-62.1102,1310.56,1156.41,108.576,-190.748,-114.62,109.172,1480.15,64.4055
12199,0,-130.189,16.6078,-132.173,-62.6824,1311.14,1155.99,108.726,-190.708,-114.493,109.608,1481.01,64.4202
12200,0,-130.192,16.7652,-131.979,-63.3527,1311.72,1155.81,109.013,-190.689,-114.468,109.956,1481.74,64.3559
12201,0,-130.227,16.8305,-132.167,-64.0221,1312.16,1155.73,108.857,-190.635,-114.81,110.211,1482.43,64.299
12202,0,-130.268,16.8818,-132.334,-64.6536,1312.65,1155.67,108.642,-190.566,-115.209,110.45,1483.02,64.3047
12203,0,-130.299,17.0252,-132.556,-65.2402,1312.97,1155.64,108.524,-190.471,-115.388,110.692,1483.48,64.3921
12204,0,-130.435,17.0642,-132.794,-65.7717,1313.24,1155.45,108.567,-190.336,-115.431,110.863,1483.8,64.4517
12205,0,-130.47,17.1333,-132.76,-66.2375,1313.72,1155.19,108.563,-190.241,-115.45,110.991,1484.01,64.3913
12206,0,-130.361,17.3103,-132.261,-66.6586,1314.51,1154.83,108.674,-190.148,-115.438,111.017,1484.12,64.3343
12207,0,-130.38,17.431,-131.934,-67.232,1315.2,1154.54,108.694,-190.123,-115.502,111.039,1484.16,64.3274
12208,0,-130.421,17.3741,-132.156,-67.804,1315.64,1154.49,108.692,-190.124,-115.506,111.02,1484.1,64.3474
12209,0,-130.382,17.316,-132.359,-68.384,1316.12,1154.44,108.667,-190.135,-115.629,110.977,1484.04,64.3302
12210,0,-130.372,17.3242,-132.528,-68.9465,1316.59,1154.43,108.584,-190.192,-115.674,110.95,1483.99,64.337
12211,0,-130.398,17.2052,-132.75,-69.4597,1317.08,1154.38,108.559,-190.239,-115.709,110.931,1483.97,64.3449
12212,0,-130.391,17.154,-132.94,-69.8533,1317.53,1154.28,108.468,-190.275,-115.738,110.934,1483.96,64.304
12213,0,-130.26,17.2107,-132.869,-70.2338,1318.15,1154.17,108.609,-190.262,-115.607,110.952,1483.96,64.2907
12214,0,-130.229,17.3259,-132.662,-70.6163,1318.8,1154.07,108.519,-190.285,-115.618,111.023,1483.96,64.2932
12215,0,-130.099,17.4428,-132.665,-71.0072,1319.47,1154.07,108.52,-190.304,-115.626,111.016,1483.97,64.3294
12216,0,-130.114,17.4592,-132.685,-71.3673,1320.02,1154.06,108.574,-190.282,-115.634,110.998,1483.97,64.3088
12217,0,-130.185,17.4195,-132.938,-71.7186,1320.42,1154.13,108.629,-190.269,-115.534,111.001,1483.96,64.2974
12218,0,-130.255,17.4434,-133.055,-71.948,1320.93,1154.23,108.473,-190.306,-115.719,110.997,1483.96,64.3032
12219,0,-130.206,17.4555,-133.177,-72.2185,1321.44,1154.41,108.464,-190.324,-115.66,111.014,1483.96,64.3092
12220,0,-130.209,17.481,-133.236,-72.5251,1321.91,1154.58,108.484,-190.327,-115.65,111.004,1483.95,64.3113
12221,0,-130.201,17.5719,-133.341,-72.6625,1322.36,1154.66,108.499,-190.296,-115.72,111.003,1483.96,64.3291
12222,0,-130.305,17.5705,-133.472,-72.7553,1322.67,1154.63,108.542,-190.28,-115.657,111.006,1483.96,64.3185
12223,0,-130.072,17.6483,-133.555,-72.8983,1323.33,1154.86,108.508,-190.277,-115.7,110.987,1483.95,64.3139
12224,0,-129.951,17.7604,-133.396,-73.0271,1324.05,1154.89,108.551,-190.227,-115.693,110.998,1483.94,64.2768
12225,0,-129.877,17.9092,-133.171,-73.1893,1324.8,1154.89,108.741,-190.087,-115.599,111,1483.9,64.2856
12226,0,-129.798,18.0358,-133.122,-73.3268,1325.42,1154.97,108.816,-189.906,-115.751,110.981,1483.84,64.2724
12227,0,-129.9,17.871,-133.221,-73.3887,1325.97,1155,109.163,-189.51,-115.977,110.985,1483.8,64.2796
12228,0,-129.927,17.7763,-133.334,-73.4331,1326.52,1155.08,109.517,-188.99,-116.096,111.003,1483.83,64.3032
12229,0,-129.962,17.8721,-133.414,-73.4475,1326.99,1155.17,110.012,-188.399,-116.124,110.989,1483.83,64.2394
12230,0,-129.813,17.891,-133.658,-73.5097,1327.57,1155.36,110.355,-187.655,-116.702,110.967,1483.82,64.2104
12231,0,-129.845,17.8679,-133.787,-73.4599,1328.12,1155.42,110.652,-186.776,-117.372,110.934,1483.77,64.2551
12232,0,-129.826,17.9503,-133.86,-73.4267,1328.67,1155.44,111.004,-185.857,-118.152,110.969,1483.66,64.3113
12233,0,-129.828,18.1349,-133.681,-73.3721,1329.33,1155.38,111.453,-184.741,-119.074,110.999,1483.56,64.3389
12234,0,-129.753,18.3312,-133.425,-73.2866,1330.09,1155.35,112.376,-183.483,-119.459,111.02,1483.47,64.3647
12235,0,-129.772,18.3446,-133.202,-73.1282,1330.79,1155.28,113.407,-182.079,-119.674,111.055,1483.41,64.3752
12236,0,-129.87,18.2438,-133.352,-73.0922,1331.41,1155.37,113.914,-180.866,-120.339,110.989,1483.39,64.3231
12237,0,-129.81,18.1712,-133.488,-72.967,1332.06,1155.42,114.841,-179.57,-120.641,110.97,1483.44,64.2733
12238,0,-129.681,18.1796,-133.628,-72.8627,1332.63,1155.58,114.993,-178.486,-121.564,110.881,1483.44,64.2023
12239,0,-129.882,18.0665,-133.677,-72.6398,1333.12,1155.48,115.987,-177.293,-121.908,110.933,1483.3,64.267
12240,0,-129.797,18.0738,-133.8,-72.4733,1333.72,1155.61,116.474,-176.272,-122.491,111.028,1483.17,64.3341
12241,0,-129.885,18.134,-133.644,-72.1854,1334.41,1155.52,116.878,-175.389,-122.925,111.059,1483.06,64.3402
12242,0,-129.759,18.3064,-133.425,-71.9928,1335.14,1155.49,117.425,-174.594,-123.041,111.098,1483.04,64.3593
12243,0,-129.754,18.4392,-133.225,-71.7796,1335.82,1155.42,117.721,-173.974,-123.294,111.087,1483.07,64.3689
12244,0,-129.738,18.4334,-133.539,-71.5359,1336.31,1155.49,118.003,-173.511,-123.3,111.095,1483.07,64.337
12245,0,-129.756,18.3557,-133.657,-71.2528,1336.85,1155.56,118.182,-173.18,-123.334,111.115,1483.07,64.3204
12246,0,-129.783,18.1853,-133.854,-70.9585,1337.38,1155.53,117.969,-172.895,-123.897,111.11,1483.09,64.2841
12247,0,-129.821,18.0472,-133.897,-70.6441,1337.98,1155.54,118.069,-172.72,-123.897,111.123,1483.11,64.2722
12248,0,-129.775,18.0441,-133.979,-70.3329,1338.57,1155.63,118.064,-172.734,-123.89,111.132,1483.11,64.2786
12249,0,-129.788,17.9106,-134.043,-69.99,1339.17,1155.59,118.346,-172.684,-123.781,111.128,1483.11,64.3373
12250,0,-129.846,17.9827,-133.849,-69.6112,1339.77,1155.45,118.18,-172.665,-123.866,111.115,1483.14,64.3078
12251,0,-129.884,18.1157,-133.571,-69.1707,1340.45,1155.3,117.902,-172.71,-124.09,111.084,1483.12,64.2937
12252,0,-129.913,18.2231,-133.516,-68.7619,1341.02,1155.27,118.296,-172.688,-123.647,111.106,1483.08,64.2739
12253,0,-129.955,18.291,-133.451,-68.3052,1341.62,1155.23,118.451,-172.614,-123.592,111.111,1483.1,64.2805
12254,0,-130.053,18.2582,-133.574,-67.804,1342.1,1155.25,118.342,-172.657,-123.632,111.105,1483.1,64.2636
12255,0,-130.061,18.2816,-133.748,-67.2624,1342.51,1155.27,118.402,-172.696,-123.542,111.098,1483.08,64.2867
12256,0,-130.203,18.2853,-133.823,-66.6945,1342.86,1155.22,118.17,-172.815,-123.625,111.078,1483.07,64.3124
12257,0,-130.228,18.2379,-134.009,-66.1289,1343.31,1155.2,118.177,-172.687,-123.749,111.065,1483.12,64.2734
12258,0,-130.312,18.1363,-134.072,-65.5862,1343.91,1155.13,118.091,-172.671,-123.874,111.052,1483.12,64.2428
12259,0,-130.29,18.1494,-134.092,-65.0124,1344.51,1155.15,118.28,-172.684,-123.656,111.081,1483.1,64.2687
12260,0,-130.25,18.3625,-133.785,-64.5062,1345.25,1155.08,118.109,-172.641,-123.839,111.034,1483.13,64.2642
12261,0,-130.248,18.4668,-133.607,-63.9111,1345.82,1155.01,118.345,-172.653,-123.565,111.065,1483.11,64.2954
12262,0,-130.396,18.6652,-133.273,-63.2931,1346.47,1154.93,118.039,-172.669,-123.917,111.014,1483.15,64.2832
12263,0,-130.36,18.6497,-133.475,-62.7543,1346.96,1155.1,118.217,-172.68,-123.704,111.041,1483.13,64.2745
12264,0,-130.438,18.6607,-133.563,-62.1888,1347.43,1155.14,118.079,-172.664,-123.918,111.013,1483.13,64.259
12265,0,-130.581,18.6255,-133.415,-61.5637,1348.08,1155.15,118.024,-172.687,-123.892,111.014,1483.15,64.2744
12266,0,-130.766,18.7686,-133.438,-60.9373,1348.5,1155.13,118.119,-172.662,-123.791,110.988,1483.15,64.2666
12267,0,-130.85,18.875,-133.305,-60.3831,1349.11,1155.12,118.13,-172.652,-123.842,110.986,1483.16,64.2851
12268,0,-131.043,18.8662,-132.99,-59.7534,1349.82,1154.94,118.349,-172.705,-123.505,111.012,1483.12,64.298
12269,0,-130.967,18.9574,-132.762,-59.1718,1350.7,1154.98,118.137,-172.664,-123.806,111.002,1483.16,64.2945
12270,0,-131.009,19.0847,-132.601,-58.6578,1351.37,1155,118.168,-172.642,-123.802,110.996,1483.15,64.288
12271,0,-131.141,19.0312,-132.485,-58.037,1352.15,1155.02,118.229,-172.625,-123.79,110.995,1483.15,64.2797
12272,0,-131.249,18.9791,-132.452,-57.4682,1352.78,1155.1,118.323,-172.673,-123.572,111.002,1483.13,64.2896
12273,0,-131.411,18.8722,-132.5,-56.9492,1353.39,1155.17,118.191,-172.689,-123.684,110.994,1483.13,64.2967
12274,0,-131.581,18.7904,-132.518,-56.4351,1354.05,1155.23,118.216,-172.672,-123.73,110.995,1483.14,64.2822
12275,0,-131.567,18.5305,-132.589,-55.9474,1354.88,1155.42,118.397,-172.673,-123.493,111.018,1483.11,64.2717
12276,0,-131.572,18.474,-132.438,-55.4608,1355.73,1155.58,118.033,-172.689,-123.914,110.988,1483.14,64.2524
12277,0,-131.522,18.7348,-132.01,-54.9438,1356.61,1155.68,118.221,-172.621,-123.745,110.993,1483.15,64.266
12278,0,-131.538,18.7503,-131.792,-54.4234,1357.47,1155.8,118.015,-172.636,-124.28,110.996,1483.11,64.2432
12279,0,-131.5,18.8191,-131.783,-53.8935,1358.21,1156.1,118.253,-172.689,-123.702,110.992,1483.1,64.2827
12280,0,-131.518,18.7254,-131.813,-53.3703,1358.98,1156.47,118.092,-172.66,-123.913,110.999,1483.14,64.2739
12281,0,-131.581,18.5851,-131.858,-52.8246,1359.71,1156.75,118.274,-172.708,-123.632,111.014,1483.1,64.2726
12282,0,-131.623,18.46,-131.924,-52.2743,1360.48,1157.12,117.918,-172.671,-124.078,110.996,1483.13,64.249
12283,0,-131.65,18.3849,-131.967,-51.7317,1361.15,1157.51,118.038,-172.631,-123.991,110.997,1483.13,64.261
12284,0,-131.585,18.2918,-132.031,-51.2388,1361.97,1157.87,118.044,-172.483,-124.103,110.997,1483.14,64.2547
12285,0,-131.613,18.2292,-132.053,-50.665,1362.73,1158.18,118.15,-172.236,-124.131,111.004,1483.12,64.2635
12286,0,-131.598,18.2853,-131.948,-50.0654,1363.58,1158.48,118.516,-171.879,-124.019,111.04,1483.11,64.2677
12287,0,-131.663,18.2497,-131.918,-49.5298,1364.38,1158.73,118.429,-171.179,-124.751,111.047,1483.27,64.2062
12288,0,-131.578,18.484,-131.385,-48.8628,1365.46,1158.88,118.797,-170.471,-125.046,111.077,1483.35,64.1984
12289,0,-131.597,18.4438,-131.423,-48.273,1366.29,1159.14,118.754,-169.847,-126.004,111.08,1483.29,64.1544
12290,0,-131.652,18.252,-131.635,-47.7927,1367.08,1159.41,119.09,-168.944,-126.465,111.119,1483.3,64.06
12291,0,-131.656,18.1838,-131.647,-47.256,1367.95,1159.69,119.667,-167.833,-126.891,111.135,1483.32,64.0689
12292,0,-131.645,18.1454,-131.572,-46.7299,1368.94,1159.94,120.208,-166.55,-127.183,111.185,1483.36,64.0887
12293,0,-131.652,18.0583,-131.441,-46.2573,1369.9,1160.09,120.861,-165.221,-127.346,111.247,1483.42,64.1119
12294,0,-131.665,18.0857,-131.172,-45.7231,1370.91,1160.23,121.644,-163.696,-127.508,111.287,1483.58,64.1916
12295,0,-131.692,18.1408,-130.867,-45.1853,1371.98,1160.3,122.521,-162.126,-127.962,111.318,1483.67,64.1863
12296,0,-131.779,18.0127,-130.839,-44.7939,1372.94,1160.52,123.228,-160.273,-128.793,111.411,1483.64,64.1976
12297,0,-131.748,17.8022,-130.91,-44.3627,1373.94,1160.82,123.632,-158.341,-129.697,111.49,1483.64,64.2067
12298,0,-131.601,17.7238,-131.073,-43.9607,1374.83,1161.14,124.239,-156.329,-130.69,111.522,1483.62,64.1289
12299,0,-131.554,17.6658,-131.182,-43.554,1375.72,1161.41,125.242,-154.281,-131.237,111.523,1483.61,64.197
12300,0,-131.525,17.5074,-131.086,-43.19,1376.77,1161.57,126.226,-152.022,-131.453,111.536,1483.76,64.2581
12301,0,-131.382,17.5702,-130.684,-42.7472,1377.94,1161.76,127.019,-149.936,-131.662,111.646,1483.89,64.2103
12302,0,-131.237,17.5491,-130.629,-42.4403,1378.96,1162.04,127.822,-147.918,-131.928,111.676,1483.99,64.2192
12303,0,-131.329,17.2634,-130.655,-42.1219,1379.94,1162.16,128.811,-145.765,-132.569,111.768,1483.93,64.2528
12304,0,-131.257,17.0615,-130.773,-41.8167,1380.79,1162.41,129.421,-143.388,-133.444,111.819,1483.74,64.2965
12305,0,-131.197,16.9062,-130.883,-41.5137,1381.66,1162.66,130.322,-141.197,-133.671,111.875,1483.6,64.3159
12306,0,-131.106,16.7573,-130.96,-41.1965,1382.52,1162.88,130.833,-139.081,-134.437,111.844,1483.65,64.2974
12307,0,-130.994,16.7268,-130.803,-40.8344,1383.48,1163.08,131.623,-137.278,-134.365,111.836,1483.62,64.3146
12308,0,-130.94,16.723,-130.565,-40.5434,1384.4,1163.18,132.305,-135.391,-134.503,111.937,1483.68,64.3894
12309,0,-130.941,16.8014,-130.451,-40.1957,1385.15,1163.36,132.781,-133.461,-134.893,112.031,1483.7,64.506
12310,0,-130.759,16.6828,-130.404,-39.8416,1386.12,1163.64,133.193,-131.397,-135.651,112.102,1483.72,64.4057
12311,0,-130.701,16.5114,-130.336,-39.4914,1387.05,1163.86,133.702,-129.743,-135.581,112.171,1483.69,64.4105
12312,0,-130.773,16.2892,-130.458,-39.1616,1387.7,1164.02,134.148,-127.948,-135.794,112.156,1483.65,64.3297
12313,0,-130.755,16.1162,-130.55,-38.7816,1388.33,1164.2,134.613,-126.267,-135.945,112.21,1483.57,64.2319
12314,0,-130.715,15.9827,-130.588,-38.445,1388.93,1164.4,134.993,-124.398,-136.13,112.207,1483.62,64.2754
12315,0,-130.641,15.9529,-130.491,-38.0763,1389.72,1164.57,135.301,-122.782,-136.189,112.296,1483.67,64.239
12316,0,-130.571,15.9748,-130.247,-37.7435,1390.51,1164.69,135.881,-121.047,-136.207,112.333,1483.66,64.189
12317,0,-130.458,16.0139,-130.06,-37.4829,1391.22,1164.87,136.171,-119.448,-136.648,112.388,1483.74,64.244
