Frame,Sub Frame,Phone_RX,Phone_RY,Phone_RZ,Phone_TX,Phone_TY,Phone_TZ,Robot_RX,Robot_RY,Robot_RZ,Robot_TX,Robot_TY,Robot_TZ
0,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm
4071,0,150.527,88.6614,146.754,-96.3729,1181.25,1206.25,-120.025,28.0509,115.099,-331.551,1237.67,70.1302
4072,0,150.637,88.6525,146.698,-96.659,1181.05,1206.29,-120.155,28.0094,114.978,-332.581,1238.04,70.2783
4073,0,150.789,88.6903,146.611,-96.9855,1180.8,1206.18,-119.977,28.15,115.072,-333.625,1238.4,70.3348
4074,0,150.822,88.7354,146.588,-97.2723,1180.58,1206.12,-119.946,28.1637,115.143,-334.663,1238.71,70.2387
4075,0,150.748,88.8374,146.587,-97.5995,1180.4,1206.09,-119.928,28.1611,115.128,-335.666,1239.1,70.1764
4076,0,150.594,88.7763,146.863,-97.8745,1180.23,1206.17,-119.892,28.0477,115.135,-336.675,1239.47,70.2679
4077,0,150.503,88.8544,146.912,-98.1282,1180.03,1206.18,-119.884,27.9867,115.085,-337.741,1239.91,70.3125
4078,0,150.412,88.9515,146.906,-98.3835,1179.89,1206.18,-119.993,28.1968,115.002,-338.825,1240.39,70.3565
4079,0,150.317,88.9811,146.968,-98.6522,1179.72,1206.2,-120.233,28.4593,114.868,-339.903,1240.79,70.3055
4080,0,150.273,89.0265,146.993,-98.9467,1179.5,1206.27,-120.05,28.4307,114.999,-340.906,1241.22,70.3407
4081,0,150.367,89.0043,147.018,-99.2753,1179.27,1206.33,-119.939,28.1431,115.061,-341.895,1241.48,70.4068
4082,0,150.356,89.1258,147.025,-99.635,1179,1206.29,-119.932,28.0179,114.978,-342.893,1241.82,70.4568
4083,0,150.337,89.17,147.065,-99.9282,1178.82,1206.33,-119.836,28.0801,114.95,-343.941,1242.23,70.5434
4084,0,150.399,89.1129,147.109,-100.181,1178.67,1206.42,-119.795,28.2414,114.98,-344.943,1242.58,70.4818
4085,0,150.425,89.1491,147.175,-100.502,1178.48,1206.48,-119.756,28.2645,115,-346.005,1242.94,70.437
4086,0,150.314,89.3317,147.22,-100.827,1178.24,1206.46,-119.93,28.2488,114.885,-347.085,1243.22,70.4568
4087,0,150.474,89.3237,147.259,-101.202,1178.06,1206.57,-119.741,28.2679,114.976,-348.218,1243.6,70.5309
4088,0,150.655,89.3555,147.247,-101.633,1177.77,1206.61,-119.599,28.2833,114.948,-349.226,1243.94,70.6442
4089,0,150.835,89.3137,147.223,-102.016,1177.5,1206.61,-119.582,28.2459,114.97,-350.264,1244.28,70.6204
4090,0,150.735,89.3414,147.288,-102.288,1177.28,1206.57,-119.578,28.1418,115.01,-351.306,1244.63,70.5714
4091,0,150.388,89.6321,147.108,-102.536,1177.04,1206.24,-119.623,28.1077,115.051,-352.282,1245.1,70.6539
4092,0,150.279,89.4818,147.395,-102.71,1176.9,1206.47,-119.673,28.0381,115.021,-353.243,1245.56,70.7163
4093,0,150.11,89.5209,147.478,-102.938,1176.72,1206.55,-119.891,28.202,114.89,-354.309,1246.01,70.7324
4094,0,150.063,89.5757,147.594,-103.266,1176.41,1206.58,-119.77,28.2927,115.069,-355.374,1246.37,70.6696
4095,0,150.128,89.6172,147.579,-103.542,1176.18,1206.61,-119.529,28.2878,115.21,-356.515,1246.69,70.6043
4096,0,150.176,89.7835,147.49,-103.912,1175.87,1206.58,-119.603,28.1107,115.053,-357.641,1247.06,70.7406
4097,0,149.989,90.0287,147.454,-104.234,1175.58,1206.37,-119.658,27.9525,114.942,-358.741,1247.46,70.7996
4098,0,149.935,90.1478,147.492,-104.525,1175.38,1206.33,-119.772,28.1348,114.97,-359.864,1247.84,70.6819
4099,0,149.957,90.1987,147.497,-104.8,1175.2,1206.35,-119.789,28.2181,115.03,-360.908,1248.27,70.6128
4100,0,149.949,90.2452,147.578,-105.092,1174.97,1206.39,-119.505,28.1948,115.213,-361.987,1248.77,70.6084
4101,0,149.852,90.4196,147.538,-105.419,1174.76,1206.31,-119.365,28.049,115.169,-363.056,1249.18,70.741
4102,0,149.846,90.4378,147.54,-105.723,1174.51,1206.26,-119.907,28.0095,114.797,-364.2,1249.64,70.8726
4103,0,149.923,90.516,147.46,-106.072,1174.26,1206.2,-119.99,28.1367,114.787,-365.328,1250.07,70.955
4104,0,149.714,90.7296,147.5,-106.415,1173.96,1206.06,-119.835,28.2126,114.998,-366.456,1250.45,70.8229
4105,0,149.624,90.84,147.395,-106.672,1173.74,1205.89,-119.508,28.0882,115.28,-367.408,1250.86,70.7835
4106,0,149.491,90.9307,147.555,-106.978,1173.52,1205.94,-119.326,27.9372,115.362,-368.448,1251.29,70.7913
4107,0,149.555,90.8344,147.795,-107.239,1173.3,1206.22,-119.495,28.0233,115.24,-369.574,1251.73,70.8428
4108,0,149.476,90.8694,147.873,-107.466,1173.06,1206.22,-119.801,28.3013,115.093,-370.777,1252.14,70.8047
4109,0,149.557,90.8121,147.944,-107.739,1172.82,1206.29,-119.964,28.4064,114.864,-371.947,1252.55,70.8578
4110,0,149.627,90.7721,148,-108.043,1172.57,1206.4,-119.738,28.3281,114.966,-373.117,1252.93,70.938
4111,0,149.904,90.6436,148.01,-108.331,1172.32,1206.48,-119.671,28.104,114.975,-374.195,1253.32,70.9691
4112,0,150.102,90.5975,147.963,-108.615,1172.06,1206.55,-119.841,28.1004,114.86,-375.256,1253.72,70.8787
4113,0,150.187,90.5284,147.994,-108.806,1171.83,1206.65,-119.913,28.2529,114.798,-376.289,1254.08,70.7339
4114,0,149.869,90.6272,148.201,-108.935,1171.59,1206.83,-119.842,28.2888,114.875,-377.311,1254.53,70.7586
4115,0,149.953,90.6447,148.196,-109.167,1171.34,1206.98,-119.872,28.1828,114.864,-378.413,1254.98,70.9105
4116,0,149.932,90.5961,148.367,-109.409,1171.08,1207,-119.864,28.153,114.886,-379.58,1255.38,71.0064
4117,0,149.91,90.6836,148.317,-109.649,1170.83,1206.97,-119.891,28.2276,114.841,-380.685,1255.83,70.9571
4118,0,149.812,90.6886,148.415,-109.85,1170.63,1207.02,-120.053,28.3801,114.734,-381.83,1256.26,70.8517
4119,0,149.877,90.6205,148.497,-110.083,1170.38,1207.11,-119.827,28.3546,114.926,-382.915,1256.64,70.8245
4120,0,149.762,90.7199,148.494,-110.353,1170.16,1207.16,-119.701,28.2967,115.102,-383.928,1257.05,70.8859
4121,0,149.682,90.7451,148.566,-110.559,1169.91,1207.16,-119.76,28.1784,115.123,-384.91,1257.49,70.9694
4122,0,149.778,90.7155,148.535,-110.804,1169.64,1207.24,-119.79,28.2091,115.127,-385.892,1257.92,71.0288
4123,0,150.104,90.511,148.601,-111.078,1169.44,1207.49,-119.944,28.1545,115.162,-386.866,1258.24,70.9861
4124,0,150.104,90.6468,148.458,-111.345,1169.21,1207.33,-120.154,27.95,115.189,-387.72,1258.53,71.0364
4125,0,150.218,90.75,148.292,-111.665,1168.96,1207.21,-120.366,27.4597,115.244,-388.551,1258.87,71.1556
4126,0,150.238,90.8429,148.221,-111.935,1168.72,1207.22,-120.869,26.8798,115.274,-389.169,1259.16,71.2558
4127,0,150.274,91.0034,148.13,-112.232,1168.43,1207.13,-121.479,26.5129,115.394,-389.547,1259.3,71.136
4128,0,150.212,91.0414,148.193,-112.441,1168.2,1207.22,-121.702,26.0774,115.893,-389.725,1259.39,71.1128
4129,0,150.277,91.0761,148.163,-112.712,1167.92,1207.23,-121.78,25.5603,116.469,-389.894,1259.49,71.0908
4130,0,150.199,91.1272,148.236,-112.924,1167.64,1207.26,-121.99,24.8602,116.871,-390.088,1259.58,71.1185
4131,0,150.344,91.0689,148.215,-113.167,1167.39,1207.39,-122.457,24.0928,117.177,-390.341,1259.63,71.1571
4132,0,150.373,91.0467,148.287,-113.397,1167.14,1207.45,-123.124,23.3599,117.341,-390.537,1259.69,71.1537
4133,0,150.487,90.9734,148.293,-113.656,1166.89,1207.51,-123.683,22.7056,117.636,-390.644,1259.73,71.1212
4134,0,150.292,91.0711,148.384,-113.862,1166.65,1207.48,-124.074,22.0185,117.999,-390.629,1259.81,71.0146
4135,0,150.188,91.1167,148.421,-114.032,1166.44,1207.53,-124.836,21.5584,118.192,-390.558,1259.74,70.8062
4136,0,150.041,91.1873,148.533,-114.254,1166.16,1207.64,-124.752,20.7633,118.623,-390.432,1259.84,70.9436
4137,0,150.035,91.2637,148.49,-114.471,1165.93,1207.65,-125.584,20.354,118.578,-390.403,1259.77,70.7841
4138,0,150.153,91.338,148.44,-114.805,1165.67,1207.71,-125.627,19.8994,118.794,-390.325,1259.81,70.9161
4139,0,150.328,91.3923,148.263,-115.096,1165.42,1207.74,-125.365,19.4007,119.148,-390.245,1259.88,71.0945
4140,0,150.581,91.3659,148.187,-115.396,1165.19,1207.89,-126.083,19.3079,119.049,-390.201,1259.77,70.9114
4141,0,150.453,91.5187,148.246,-115.675,1164.91,1208.02,-126.151,19.1457,119.169,-390.074,1259.78,70.9193
4142,0,150.436,91.5977,148.24,-115.917,1164.7,1208.2,-126.172,19.0471,119.355,-389.902,1259.73,70.9167
4143,0,150.548,91.598,148.143,-116.152,1164.53,1208.31,-126.179,19.0051,119.438,-389.793,1259.72,70.9289
4144,0,150.671,91.5433,148.051,-116.389,1164.32,1208.5,-126.276,18.9345,119.436,-389.718,1259.7,70.9466
4145,0,150.398,91.5803,148.213,-116.604,1164.18,1208.73,-126.302,18.9218,119.497,-389.677,1259.68,70.9271
4146,0,150.623,91.4525,148.103,-116.87,1163.99,1208.92,-126.348,18.907,119.489,-389.704,1259.67,70.9242
4147,0,150.697,91.4413,148.022,-117.158,1163.78,1209.08,-126.431,18.7701,119.298,-389.746,1259.64,70.7838
4148,0,151.123,91.3141,147.76,-117.447,1163.6,1209.24,-126.4,18.8758,119.417,-389.76,1259.67,70.823
4149,0,151.039,91.4133,147.891,-117.851,1163.34,1209.61,-126.497,18.8825,119.35,-389.74,1259.66,70.7968
4150,0,151.097,91.4534,147.897,-118.213,1163.11,1210.05,-126.544,18.9104,119.36,-389.717,1259.67,70.8193
4151,0,151.641,91.2881,147.62,-118.625,1162.78,1210.36,-126.659,18.9458,119.32,-389.711,1259.63,70.7922
4152,0,151.711,91.3487,147.6,-119.094,1162.37,1210.76,-126.491,18.9088,119.385,-389.709,1259.65,70.8618
4153,0,151.762,91.3705,147.744,-119.742,1161.94,1211.03,-126.524,18.9156,119.365,-389.723,1259.63,70.8187
4154,0,152.107,91.409,147.477,-120.384,1161.6,1211.27,-126.574,18.9282,119.334,-389.744,1259.64,70.7816
4155,0,152.398,91.3487,147.486,-121.092,1161.18,1211.87,-126.583,18.7717,119.179,-389.774,1259.62,70.7037
4156,0,152.067,91.5714,147.767,-121.812,1160.7,1212.17,-126.744,18.9793,119.252,-389.739,1259.63,70.7214
4157,0,152.222,91.4002,147.892,-122.458,1160.27,1212.67,-126.552,18.9131,119.357,-389.743,1259.63,70.7902
4158,0,151.838,91.5186,148.094,-123.12,1159.85,1213.12,-126.578,18.9189,119.337,-389.713,1259.65,70.8057
4159,0,151.942,91.5049,148.16,-123.915,1159.39,1213.55,-126.555,18.9219,119.383,-389.711,1259.64,70.815
4160,0,151.596,91.6109,148.535,-124.749,1158.92,1214,-126.693,18.9593,119.308,-389.736,1259.61,70.7825
4161,0,151.607,91.6959,148.49,-125.704,1158.43,1214.24,-126.495,18.7327,119.229,-389.741,1259.63,70.7505
4162,0,152.029,91.4679,148.512,-126.609,1157.88,1214.79,-126.57,18.8681,119.315,-389.766,1259.64,70.8031
4163,0,151.99,91.3672,148.436,-127.324,1157.35,1215.05,-126.665,18.9468,119.267,-389.767,1259.63,70.7366
4164,0,151.542,91.643,148.52,-128.152,1156.79,1215.29,-126.67,18.7998,119.173,-389.771,1259.61,70.6614
4165,0,151.46,91.492,148.94,-128.925,1156.32,1215.94,-126.583,18.9167,119.349,-389.731,1259.63,70.7955
4166,0,151.934,91.3254,148.828,-129.745,1155.74,1216.35,-126.547,18.8313,119.288,-389.733,1259.62,70.7055
4167,0,152.435,91.0836,148.782,-130.674,1155.17,1216.88,-126.561,18.9254,119.369,-389.736,1259.64,70.8083
4168,0,152.318,91.2556,148.862,-131.62,1154.49,1217.17,-125.806,18.5491,119.539,-389.706,1259.76,70.9983
4169,0,152.336,91.0363,149.008,-132.309,1153.93,1217.77,-125.797,18.5661,119.553,-389.729,1259.77,71.0096
4170,0,152.39,90.7659,149.038,-132.941,1153.43,1218.2,-126.355,18.7364,119.301,-389.767,1259.68,70.7864
4171,0,152.149,90.9235,149.358,-133.84,1152.72,1218.66,-126.392,18.8274,119.38,-389.72,1259.69,70.8524
4172,0,152.686,90.7597,149.25,-134.798,1152.12,1219.11,-126.328,18.8219,119.448,-389.698,1259.69,70.8698
4173,0,151.863,91.2036,149.618,-135.584,1151.58,1219.36,-125.731,18.734,119.714,-389.682,1259.85,71.0868
4174,0,152.695,90.8092,149.398,-136.432,1151.08,1219.9,-126.331,18.8704,119.432,-389.69,1259.75,70.9058
4175,0,152.541,90.7715,149.473,-137.172,1150.55,1220.24,-125.772,18.6029,119.579,-389.705,1259.81,71.0173
4176,0,152.923,90.4847,149.155,-137.984,1149.85,1220.37,-126.332,18.8802,119.453,-389.75,1259.74,70.9023
4177,0,152.605,90.2361,149.476,-138.521,1149.41,1220.72,-126.322,18.7595,119.349,-389.757,1259.72,70.7866
4178,0,152.25,90.2049,149.593,-139.257,1148.88,1220.76,-126.36,18.8709,119.404,-389.747,1259.74,70.8394
4179,0,152.292,90.0876,149.698,-140.159,1148.32,1221.05,-126.325,18.8673,119.45,-389.726,1259.74,70.877
4180,0,152.371,89.9898,149.505,-140.916,1147.8,1220.93,-126.408,18.7987,119.324,-389.73,1259.71,70.7895
4181,0,152.358,89.7788,149.408,-141.518,1147.37,1221.01,-126.314,18.9001,119.472,-389.729,1259.74,70.8868
4182,0,152.469,89.5576,149.401,-142.219,1146.85,1221.21,-126.292,18.889,119.496,-389.713,1259.73,70.8894
4183,0,153.079,89.2234,149.065,-142.951,1146.33,1221.35,-125.816,18.6953,119.697,-389.698,1259.85,71.0706
4184,0,152.83,89.1366,149.218,-143.586,1145.82,1221.55,-125.875,18.5816,119.759,-389.687,1259.85,71.0829
4185,0,152.572,89.2316,149.045,-144.272,1145.21,1221.4,-126.642,18.4186,119.463,-389.73,1259.72,70.7777
4186,0,152.709,89.0994,148.822,-144.89,1144.7,1221.34,-126.79,18.2466,119.662,-389.659,1259.75,70.8521
4187,0,152.907,88.9793,148.646,-145.566,1144.15,1221.44,-127.009,17.7515,119.729,-389.62,1259.73,70.7776
4188,0,152.958,88.896,148.542,-146.157,1143.59,1221.58,-127.316,17.3547,119.917,-389.609,1259.77,70.8827
4189,0,152.909,88.7397,148.614,-146.772,1142.99,1221.78,-127.753,16.84,120.098,-389.642,1259.71,70.7381
4190,0,153.521,88.3358,148.36,-147.415,1142.41,1221.97,-128.242,16.306,120.427,-389.667,1259.76,70.7281
4191,0,153.178,88.3748,148.396,-147.915,1141.87,1221.96,-128.501,15.6004,120.817,-389.609,1259.79,70.7442
4192,0,153.015,88.0855,148.622,-148.288,1141.28,1222.33,-128.987,14.7904,120.997,-389.56,1259.83,70.6437
4193,0,153.21,87.6472,148.639,-148.613,1140.66,1222.74,-129.263,13.7386,121.297,-389.49,1259.9,70.8086
4194,0,153.336,87.4485,148.379,-148.959,1140.12,1222.84,-129.901,12.6296,121.644,-389.494,1259.84,70.8129
4195,0,153.277,87.1133,148.469,-149.2,1139.62,1223.08,-130.54,11.7644,122.132,-389.497,1259.91,70.8848
4196,0,153.246,86.7359,148.582,-149.415,1139.2,1223.3,-131.207,10.6101,122.412,-389.388,1259.96,70.8057
4197,0,153.561,86.3755,148.388,-149.629,1138.76,1223.5,-131.864,9.50794,122.896,-389.298,1260.05,70.722
4198,0,153.639,86.1761,148.112,-149.857,1138.26,1223.53,-132.288,8.29506,123.465,-389.264,1260.02,70.6539
4199,0,153.957,85.8574,147.941,-150.093,1137.87,1223.66,-132.84,6.84857,124.029,-389.215,1260.09,70.9048
4200,0,154.113,85.7835,147.418,-150.321,1137.45,1223.51,-133.643,5.83536,124.611,-389.274,1260.04,70.7184
4201,0,154.017,85.6064,147.707,-150.655,1137.03,1223.82,-134.519,4.52333,125.027,-389.231,1260.03,70.8239
4202,0,154.325,85.4803,147.213,-151.059,1136.62,1223.64,-134.927,3.13547,125.528,-389.214,1260.04,70.9033
4203,0,154.382,85.3306,147.106,-151.42,1136.19,1223.62,-135.61,1.69182,125.902,-389.206,1260.13,70.9434
4204,0,154.566,85.129,147.008,-151.874,1135.84,1223.8,-136.007,0.480308,126.577,-389.272,1260.24,70.9702
4205,0,154.637,85.0868,146.834,-152.295,1135.45,1223.82,-136.492,-0.851536,127.129,-389.251,1260.27,70.9801
4206,0,154.761,85.1011,146.641,-152.786,1135.05,1223.86,-137.429,-2.18163,127.367,-389.213,1260.25,70.9073
4207,0,155.155,84.8263,146.495,-153.278,1134.7,1223.98,-137.675,-3.653,127.953,-389.2,1260.34,71.0219
4208,0,155.375,84.7884,146.155,-153.855,1134.34,1223.89,-138.057,-4.82763,128.579,-389.231,1260.38,71.0425
4209,0,155.197,84.8061,146.213,-154.359,1133.96,1223.97,-138.417,-6.04029,129.085,-389.3,1260.34,70.9598
4210,0,155.58,84.5368,146.161,-155.016,1133.56,1224.22,-138.978,-7.47347,129.36,-389.345,1260.3,70.9383
4211,0,155.056,84.7856,146.42,-155.704,1133.17,1224.22,-139.683,-8.76388,129.575,-389.351,1260.4,71.0508
4212,0,154.85,85.0114,146.308,-156.454,1132.75,1223.98,-140.126,-10.2712,129.792,-389.364,1260.43,70.904
4213,0,154.552,84.9266,146.776,-157.043,1132.4,1224.4,-140.492,-11.3286,130.531,-389.356,1260.49,71.0248
4214,0,154.334,85.0006,146.917,-157.7,1132.01,1224.52,-141.035,-12.5623,130.887,-389.331,1260.54,71.0203
4215,0,154.138,85.0929,147.115,-158.362,1131.69,1224.7,-141.702,-14.0394,130.839,-389.475,1260.5,70.8918
4216,0,154.322,85.1968,146.734,-158.985,1131.36,1224.65,-142.216,-15.2705,131.303,-389.602,1260.54,70.9762
4217,0,154.375,85.2108,146.749,-159.625,1131.04,1224.9,-142.569,-16.4728,131.692,-389.732,1260.54,71.0457
4218,0,154.713,85.1292,146.673,-160.311,1130.75,1225.33,-142.825,-17.7245,131.946,-389.855,1260.73,71.1847
4219,0,155.119,85.0003,146.726,-161.038,1130.53,1225.89,-143.184,-18.8417,132.457,-389.923,1260.83,71.1878
4220,0,154.917,85.3551,146.815,-161.715,1130.44,1226.19,-143.552,-20.1605,132.85,-389.946,1260.82,71.074
4221,0,155.641,85.2685,146.343,-162.432,1130.09,1226.32,-144.041,-21.2808,133.144,-389.928,1260.84,71.072
4222,0,155.715,85.4919,146.249,-163.111,1129.84,1226.48,-144.435,-22.6326,133.153,-389.9,1260.9,71.0581
4223,0,155.819,85.5485,146.23,-163.776,1129.72,1226.75,-144.871,-23.8757,133.312,-389.973,1260.91,71.0775
4224,0,155.692,85.8669,146.127,-164.493,1129.57,1226.67,-145.432,-25.1068,133.622,-390.112,1260.9,70.996
4225,0,155.673,85.8514,146.298,-165.158,1129.51,1226.98,-145.824,-26.4533,133.747,-390.224,1260.91,71.0513
4226,0,155.861,85.9776,146.226,-165.977,1129.44,1227.12,-146.149,-27.6999,134.014,-390.31,1260.96,71.1414
4227,0,155.569,86.2705,146.321,-166.67,1129.31,1227.09,-146.458,-28.9155,134.404,-390.372,1261,71.1803
4228,0,155.47,86.6185,146.114,-167.297,1129.27,1226.95,-146.86,-30.3206,134.637,-390.438,1261.01,71.1295
4229,0,155.349,86.8252,146.459,-167.886,1129.33,1227.38,-147.213,-31.8782,134.669,-390.487,1261.08,71.042
4230,0,155.526,86.9359,146.368,-168.452,1129.23,1227.55,-147.539,-33.1377,134.945,-390.522,1261.07,70.9768
4231,0,155.659,86.9146,146.292,-168.9,1129.07,1227.7,-147.437,-34.3823,135.409,-390.578,1261.14,71.0804
4232,0,155.584,87.0489,146.339,-169.361,1129,1227.89,-147.758,-35.6812,135.59,-390.566,1261.13,71.0765
4233,0,155.633,87.1704,146.356,-169.838,1128.88,1228.12,-148.114,-37.1628,135.857,-390.584,1261.14,70.9957
4234,0,155.756,87.3608,146.263,-170.329,1128.81,1228.27,-148.577,-38.5345,136.164,-390.57,1261.25,71.0268
4235,0,155.926,87.4962,146.148,-170.815,1128.69,1228.48,-148.849,-39.9113,136.243,-390.522,1261.27,71.0342
4236,0,156.15,87.5539,146.098,-171.169,1128.64,1228.8,-149.131,-41.074,136.591,-390.492,1261.38,71.1721
4237,0,156.492,87.6391,146.016,-171.59,1128.57,1229.05,-149.394,-42.3156,136.82,-390.527,1261.36,71.1716
4238,0,156.422,87.993,146.18,-172.006,1128.59,1229.38,-149.602,-43.8381,136.73,-390.678,1261.27,71.1116
4239,0,156.613,88.118,146.082,-172.355,1128.51,1229.55,-150.096,-45.4472,136.471,-390.708,1261.16,71.0262
4240,0,156.528,88.1115,146.251,-172.549,1128.45,1229.84,-150.284,-46.78,136.68,-390.72,1261.19,70.9874
4241,0,156.625,88.0791,146.286,-172.844,1128.25,1230.09,-150.636,-48.0984,136.934,-390.716,1261.24,70.9513
4242,0,155.574,88.2774,147.126,-172.998,1128.19,1230.63,-150.785,-49.4781,137.206,-390.681,1261.31,71.0269
4243,0,155.425,88.1421,147.279,-173.036,1128,1230.91,-150.92,-50.9453,137.333,-390.704,1261.36,71.0978
4244,0,155.417,88.1388,147.647,-173.318,1127.97,1231.27,-151.093,-52.4132,137.229,-390.804,1261.36,71.0771
4245,0,154.809,88.4206,148.001,-173.489,1127.93,1231.51,-151.37,-53.7389,137.302,-390.87,1261.31,70.9642
4246,0,155.479,88.3407,147.846,-173.939,1127.95,1231.8,-151.523,-55.0939,137.619,-390.891,1261.24,70.9583
4247,0,155.195,88.6736,147.887,-174.144,1127.95,1231.8,-151.625,-56.411,137.875,-390.846,1261.32,71.0392
4248,0,155.432,88.5733,148.061,-174.254,1127.98,1232.27,-152.043,-58.0338,137.819,-390.859,1261.33,70.972
4249,0,155.295,88.7044,148.169,-174.265,1128.11,1232.57,-152.138,-59.4887,137.934,-390.915,1261.39,71.0017
4250,0,155.479,88.6921,148.391,-174.434,1128.16,1233.1,-152.316,-60.9467,137.899,-391.004,1261.47,71.0244
4251,0,155.417,88.6418,148.298,-174.22,1128.16,1233.22,-152.482,-62.3946,138.07,-390.994,1261.42,71.0806
4252,0,155.659,88.8665,148.252,-174.443,1128.27,1233.48,-152.607,-63.7449,138.278,-391.056,1261.38,71.1082
4253,0,155.933,88.8951,147.933,-174.424,1128.4,1233.7,-152.732,-65.3398,138.134,-391.08,1261.34,71.1062
4254,0,156.067,88.9052,147.922,-174.493,1128.54,1233.96,-152.741,-66.8654,138.248,-391.097,1261.38,71.1386
4255,0,156.14,88.9825,147.87,-174.532,1128.67,1234.12,-152.795,-68.3353,138.428,-391.195,1261.47,71.1617
4256,0,156.292,89.0077,147.752,-174.513,1128.77,1234.32,-152.981,-69.9369,138.381,-391.243,1261.4,71.1201
4257,0,156.411,89.0462,147.711,-174.53,1128.91,1234.51,-153.043,-71.5196,138.44,-391.302,1261.32,71.0988
4258,0,156.522,89.0518,147.801,-174.576,1129.03,1234.76,-153.053,-73.0801,138.667,-391.339,1261.37,71.0715
4259,0,156.447,89.184,147.682,-174.512,1129.01,1234.83,-153.178,-74.7375,138.671,-391.403,1261.41,70.992
4260,0,156.329,89.4044,147.734,-174.609,1129.1,1234.9,-153.342,-76.5701,138.426,-391.484,1261.42,70.9891
4261,0,156.493,89.3929,147.772,-174.667,1129.25,1235.18,-153.311,-78.2994,138.46,-391.555,1261.47,71.0248
4262,0,156.398,89.7124,147.561,-174.74,1129.33,1235.03,-153.436,-79.9365,138.237,-391.646,1261.46,70.9839
4263,0,156.544,89.7634,147.477,-174.773,1129.49,1235.15,-153.638,-81.6532,138.243,-391.667,1261.33,70.952
4264,0,156.478,89.9126,147.514,-174.777,1129.59,1235.18,-153.648,-83.6252,137.745,-391.711,1261.22,70.93
4265,0,156.45,90.0976,147.418,-174.812,1129.7,1235.14,-153.732,-85.3242,137.848,-391.81,1261.15,70.9032
4266,0,156.64,89.9581,147.433,-174.714,1129.86,1235.35,-153.801,-87.0195,137.81,-391.879,1261.17,70.9138
4267,0,156.622,90.0217,147.369,-174.584,1129.95,1235.3,-153.812,-88.6539,137.834,-391.916,1261.28,70.9012
4268,0,156.773,89.9077,147.357,-174.478,1130.07,1235.42,-153.761,-90.1769,138.104,-391.921,1261.35,70.9175
4269,0,156.856,89.8587,147.3,-174.341,1130.21,1235.45,-153.663,-91.6849,138.252,-391.922,1261.4,70.9544
4270,0,156.861,89.8211,147.228,-174.186,1130.36,1235.37,-153.565,-93.1212,138.127,-391.959,1261.37,70.9894
4271,0,156.568,90.0354,147.254,-174.043,1130.51,1235.15,-153.457,-94.8035,137.878,-392.016,1261.32,70.9671
4272,0,156.769,90.4675,147.189,-174.185,1130.84,1235.21,-153.422,-96.5337,137.671,-392.079,1261.28,70.9321
4273,0,156.794,90.6356,147.076,-174.116,1130.99,1235.09,-153.532,-98.3382,137.437,-392.112,1261.24,70.9453
4274,0,156.927,90.6398,147.073,-174.014,1131.11,1235.16,-153.519,-99.7897,137.148,-392.165,1261.31,70.9909
4275,0,156.966,90.7252,147.118,-173.914,1131.26,1235.19,-153.363,-101.41,136.829,-392.178,1261.3,71.0186
4276,0,156.997,90.8379,147.122,-173.851,1131.38,1235.2,-153.142,-103,136.678,-392.233,1261.26,71.0066
4277,0,157.06,90.6285,147.107,-173.829,1131.25,1235.21,-153.11,-104.597,136.429,-392.277,1261.25,70.9979
4278,0,157.198,90.6595,147.062,-173.697,1131.33,1235.21,-153.016,-106.201,136.153,-392.272,1261.3,70.9881
4279,0,157.165,90.8232,147.054,-173.655,1131.32,1235.1,-152.83,-107.746,135.974,-392.329,1261.38,70.9719
4280,0,157.322,90.9983,146.914,-173.64,1131.38,1235.03,-152.603,-109.295,135.79,-392.385,1261.45,70.9852
4281,0,157.381,91.0834,146.934,-173.586,1131.41,1234.97,-152.347,-110.797,135.546,-392.439,1261.46,71.0451
4282,0,157.402,91.184,146.929,-173.501,1131.43,1234.87,-152.12,-112.519,135.332,-392.483,1261.43,71.0167
4283,0,157.41,91.2539,146.931,-173.428,1131.45,1234.75,-151.936,-114.333,134.829,-392.434,1261.39,71.022
4284,0,157.293,91.3226,147.116,-173.308,1131.43,1234.61,-151.783,-116.023,134.208,-392.496,1261.42,71.0263
4285,0,157.29,91.4696,146.771,-173.153,1131.45,1234.23,-151.48,-117.627,133.996,-392.586,1261.43,71.0384
4286,0,157.222,91.4389,146.903,-173.001,1131.48,1234.13,-151.31,-119.288,133.888,-392.675,1261.43,71.0222
4287,0,157.184,91.4431,146.913,-172.875,1131.47,1233.93,-150.908,-121.1,133.437,-392.71,1261.45,71.0309
4288,0,156.892,91.6776,146.771,-172.716,1131.35,1233.35,-150.543,-123.062,132.799,-392.683,1261.49,71.0216
4289,0,156.675,91.8021,146.897,-172.644,1131.27,1233.03,-150.279,-124.716,132.476,-392.8,1261.45,71.0258
4290,0,156.498,91.9406,146.852,-172.606,1131.18,1232.62,-150.253,-126.299,132.11,-392.792,1261.35,71.0184
4291,0,156.664,91.9097,146.765,-172.6,1131.17,1232.4,-149.854,-128.11,131.774,-392.9,1261.28,71.0434
4292,0,156.606,91.9904,146.762,-172.626,1131.06,1232.12,-149.273,-130.172,131.194,-392.95,1261.26,71.0626
4293,0,156.635,92.1,146.765,-172.717,1130.99,1231.9,-148.831,-132.117,130.733,-392.999,1261.21,71.079
